"gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"z.std"
"17"	"MARCH3"	0.00368944257848829	12.6869839333804	1.88733708910583	0.0600901560617208	0.997251588588123	-6.76452714154877	1.88013151701221
"18"	"LEPROTL1"	-0.00391189354217286	12.7124767561728	-1.88515645516152	0.0603925552177068	0.997251588588123	-6.68844338187269	-1.87791674547972
"19"	"PPP6C"	-0.00383234072707718	12.7284178379172	-1.78804669539065	0.0747880093244155	0.997251588588123	-6.84140931893632	-1.78176225847651
"20"	"TOR1A"	-0.00317895189807943	12.6537988567587	-1.78557324102661	0.075188851168843	0.997251588588123	-7.0243788186547	-1.77931061776044
"21"	"CAPN7"	0.00293195011507292	12.6048718038007	1.77674631387746	0.0766395589712076	0.997251588588123	-7.13207926131967	1.77052598860933
"22"	"PNRC2"	-0.0048791550192193	13.1027522132175	-1.75311095447824	0.080614853882586	0.997251588588123	-6.65058894461838	-1.74712963504377
"23"	"INPP5D"	0.00479258578717574	13.1503987565615	1.72132880549854	0.0862327088325568	0.997251588588123	-6.69452079122963	1.71561403041681
"24"	"CASP8"	0.0040518830835744	12.7927807496848	1.72072099253329	0.0863513287393162	0.997251588588123	-6.86383532045405	1.71496671985986
"25"	"NDUFS5"	-0.00489640201501057	13.3098274137941	-1.71194938335024	0.0879500764800879	0.997251588588123	-6.70373882731837	-1.70631161605267
"26"	"ANKRD13C"	-0.00260302464931037	12.5812334398138	-1.70782644622113	0.0887137052549196	0.997251588588123	-7.36557493639927	-1.70222229298578
"27"	"LRWD1"	-0.00273340843494509	12.5987368080056	-1.70472769548016	0.0892911672304836	0.997251588588123	-7.28352520107111	-1.69914871142265
"28"	"AZIN1"	0.00412238318929006	12.8557059870285	1.6729618679008	0.0953971233009285	0.997251588588123	-6.88504978056399	1.6675901078781
"29"	"NDUFC1"	-0.00444009284932687	12.9761965272818	-1.63803017909514	0.102474570213579	0.997251588588123	-6.87300197423645	-1.63297349997957
"30"	"COBLL1"	0.00411227850775102	12.912368106333	1.62175373220276	0.105927772579247	0.997251588588123	-6.95780779572096	1.61677076334811
"31"	"CWC27"	0.00260977495572819	12.6048583920929	1.61432980992854	0.107517992348524	0.997251588588123	-7.43057942749363	1.6094499421561
"32"	"RHOH"	0.00448910446524095	13.1975707012029	1.58405242377225	0.114261780010649	0.997251588588123	-6.89703351026706	1.5793239112228
"33"	"RPL10A"	-0.00177929329773432	15.0695023049233	-1.58200656336995	0.114722941985602	0.997251588588123	-7.82877974555397	-1.57731552459713
"34"	"ENTPD4"	-0.00256222015179088	12.6171530475869	-1.55950089337596	0.119942994621903	0.997251588588123	-7.47846959419935	-1.55501291026758
"35"	"MRPL3"	-0.00376477019102711	12.8080743835627	-1.55429307359407	0.121179662383098	0.997251588588123	-7.12068246378997	-1.54984108824699
"36"	"ATP5MC3"	-0.00429251283631879	13.3128762764712	-1.53279944839248	0.126389976249255	0.997251588588123	-6.99135434884872	-1.52849382207831
"37"	"TFEC"	0.00262977716005506	12.621601889379	1.51449875148912	0.130971777814774	0.997251588588123	-7.52149239207283	1.5102808429982
"38"	"NUCKS1"	0.00408525706082845	12.9876517318438	1.51320302732008	0.131291686256999	0.997251588588123	-7.06948133391997	1.50902777005459
"39"	"ANXA2R"	0.00248111600093212	12.623498811725	1.49532997142479	0.135894015777023	0.997251588588123	-7.57208083393328	1.49125706831947
"40"	"PBRM1"	0.00365571676096078	12.8094668124766	1.48997412070365	0.137302117300429	0.997251588588123	-7.20494354938183	1.48591306522035
"41"	"NCL"	-0.00416159328385565	13.5279479037101	-1.48762071250024	0.137921648606561	0.997251588588123	-7.08345438370898	-1.48357521542795
"42"	"DMAP1"	-0.00245533555863792	12.613351449311	-1.46861390134946	0.142996080299929	0.997251588588123	-7.59278357106739	-1.4647245640422
"43"	"TBC1D9B"	0.00210628432103997	12.5675209572665	1.46767268030653	0.143251548718122	0.997251588588123	-7.75637979890703	1.46378922018057
