"gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"z.std"
"46"	"ORMDL1"	-0.126028897025189	13.0490737579844	-1.74864411608989	0.0813858945540294	0.866698900174584	-4.29528832877334	-1.74270078453768
"47"	"NADK"	-0.0792657465527935	12.6175955518115	-1.72513328949759	0.0855439159789068	0.866698900174584	-4.67992159778842	-1.71938706482546
"48"	"SYTL3"	-0.0629881293295353	12.5583659541081	-1.72220373541739	0.0860739074611527	0.866698900174584	-4.83251521916627	-1.71648173875957
"49"	"CENPH"	-0.0725560267160895	12.601051619568	-1.71484962067292	0.0874365251349982	0.866698900174584	-4.71851554312657	-1.70907787583908
"50"	"ANKIB1"	-0.0888830755788132	12.6684466884427	-1.70439779843206	0.0893528233816054	0.866698900174584	-4.60746463778154	-1.69882148919698
"51"	"CERS2"	-0.0729478667813539	12.6057689387997	-1.70097551602962	0.0899944665400202	0.866698900174584	-4.75566987379317	-1.69542689997744
"52"	"SFT2D1"	0.124547368866612	12.9985423219569	1.69966628091172	0.0902409184366122	0.866698900174584	-4.37505226193072	1.69412823308512
"53"	"CPSF3"	-0.0682903265938683	12.5852638686806	-1.69108357891173	0.0918700834185059	0.866698900174584	-4.81560476530918	-1.68561445391734
"54"	"REL"	0.117168191030414	13.8494790760477	1.66927503211922	0.096116772593722	0.885054705005658	-4.47348279294522	1.66397826697265
"55"	"SENP2"	-0.0715442212447178	12.6022946022285	-1.65925491212025	0.0981283257599353	0.885054705005658	-4.8155678099551	-1.65399599842384
"56"	"RYK"	-0.0692992139981071	12.5908475423474	-1.65347016998473	0.0993044880168275	0.885054705005658	-4.85138513269356	-1.64823484990256
"57"	"ENTPD4"	-0.0726631747232157	12.6171530475869	-1.64563853087981	0.100896236370645	0.885054705005658	-4.80772337377721	-1.64052412590234
"58"	"ANXA2R"	-0.0727061980206635	12.623498811725	-1.61873979706675	0.106573268848507	0.903122631451468	-4.83999514147914	-1.61378868883147
"59"	"MRPS28"	0.0760986019294394	12.62954990372	1.60727255481884	0.109057359265327	0.903122631451468	-4.80702309389133	1.60244446305663
"60"	"ZNF680"	0.0643573053282877	12.5720793606414	1.59753744666548	0.111209525332218	0.903122631451468	-4.96045501701525	1.5927801248197
"61"	"CAPN2"	-0.0987748230529191	12.7778973809014	-1.59740030166507	0.111240083286227	0.903122631451468	-4.62551541439539	-1.59264397141883
"62"	"FAM208A"	0.0661504445647972	12.5898556036004	1.59405645078515	0.111987206299982	0.903122631451468	-4.92050790247251	1.58932425142369
"63"	"ABCF2.1"	0.075512569033148	12.6378398344154	1.57976486526363	0.115225331722905	0.914486759705599	-4.8350468578115	1.57513480513185
"64"	"MAP3K1"	-0.0848385229554244	12.6913420346362	-1.55401386053354	0.121246247422088	0.9429074954711	-4.79492802543458	-1.5495637992999
"65"	"ZCCHC17"	-0.0782132155780621	12.6592468299622	-1.54340727908248	0.123797005959067	0.9429074954711	-4.85993664958468	-1.5390298629199
"66"	"POLD2"	-0.100379607783878	12.792954994892	-1.54072593195581	0.124463789402185	0.9429074954711	-4.68847082557002	-1.53630420204147
"67"	"PIN4"	-0.0974328684088133	12.7941168510082	-1.51575307726522	0.130663292200364	0.962524307332397	-4.71988970784852	-1.5114914230911
"68"	"BCL6"	-0.0635082970531247	12.5939113510109	-1.51473469670601	0.130903305797206	0.962524307332397	-5.07282511861516	-1.51054935440411
"69"	"SNRPC"	-0.10546598912635	12.91690438752	-1.48617769927325	0.138293072546763	0.971564493136655	-4.702899181828	-1.48217749698148
"70"	"CTDSP1"	0.0966113481073005	12.8235129172845	1.46951396038073	0.142752112963346	0.971564493136655	-4.76288098833643	1.46561899689862
"71"	"ADSS"	-0.0899427284964626	12.7738182734127	-1.46142606207067	0.144971088290386	0.971564493136655	-4.82322376123501	-1.4575265490478
"72"	"DENND4B"	-0.0618331899608771	12.5997036291586	-1.45484359973154	0.146781043808146	0.971564493136655	-5.12215334338251	-1.45099574945041
"73"	"PRKAA1"	0.0808678872856591	12.6976146434208	1.45105013177726	0.147837677957864	0.971564493136655	-4.90586464087376	1.44721156676673
"74"	"SRPK1"	0.0963572977797363	12.8293211868223	1.44608906100605	0.149206874572074	0.971564493136655	-4.78732625827456	1.44233860481479
"75"	"TSC22D3"	-0.115197113344247	13.2046933224431	-1.41884385312519	0.15699330338865	0.971564493136655	-4.73285189337299	-1.41525650258947
"76"	"ZNF326"	-0.0745008809837121	12.6849364722003	-1.40858652059288	0.160012910213722	0.971564493136655	-5.00587777429109	-1.40502814150413
"77"	"MNDA"	-0.0597572143021392	12.6038512702831	-1.40317319508474	0.161625154663407	0.971564493136655	-5.18596313568164	-1.39962663172293
"78"	"TSPYL2"	0.0751500328046833	12.6793483946489	1.40139050673749	0.162141633911536	0.971564493136655	-5.0303998152877	1.3979048771296
"79"	"ZFAND1"	-0.0811581940510255	12.7196283855467	-1.39624274684265	0.163684297961431	0.971564493136655	-4.96262568864461	-1.39278671156686
"80"	"MRPL20"	-0.104724269666511	13.1149317836901	-1.39542116514331	0.163931532340222	0.971564493136655	-4.76922178753757	-1.39196983602811
"81"	"UBAP1"	0.0561389794545615	12.5783874057073	1.39467139172346	0.164157404538454	0.971564493136655	-5.25115598399535	1.39122435333954
"82"	"MEMO1"	-0.0562023397078797	12.5904500790621	-1.37272959969651	0.170872273292009	0.971564493136655	-5.26932501484947	-1.36940640486884
"83"	"HIPK1"	0.0550284302329909	12.5754202585318	1.37090193400098	0.171440791173949	0.971564493136655	-5.27794986548527	1.36758890540235
"84"	"YARS"	0.0867948765097118	12.7946943973417	1.36259527064339	0.174042624615402	0.971564493136655	-4.91337837899993	1.35932815970586
"85"	"FCGR2B"	-0.055920995632713	12.5919491256296	-1.35062347352887	0.177844450502829	0.971564493136655	-5.29487909310955	-1.34742171590272
"86"	"PHF6"	-0.0732784498026494	12.6964120646952	-1.34852159198169	0.178532063711972	0.971564493136655	-5.06754645716618	-1.34528856861725
"87"	"INTS6L"	-0.0503673450924508	12.5590481029603	-1.34750467071936	0.178845002155867	0.971564493136655	-5.37790901992529	-1.34431977949837
"88"	"COMMD10"	-0.0524937793200502	12.5774882664083	-1.34079280937366	0.181012515932603	0.971564493136655	-5.34337766872106	-1.33764399405735
"89"	"IP6K2"	0.0655542247532105	12.6612272727599	1.33277350171222	0.183627882179059	0.971564493136655	-5.1637645370477	1.32966739459869
"90"	"NOL8"	0.0824532313384656	12.7689544658838	1.32507231051217	0.186165881691741	0.971564493136655	-4.98341333438782	1.32200681466019
"91"	"MAD2L1BP"	0.0572010694714884	12.6036012206122	1.32473774611471	0.186276728200104	0.971564493136655	-5.29062848175985	1.32167400563719
"92"	"BOP1"	0.056807762609544	12.5913487485702	1.32249607446489	0.187020694584303	0.971564493136655	-5.29670287123623	1.31944407638115
"93"	"PCMT1"	-0.0865517326712079	12.8401844903661	-1.31629023619789	0.189105068416155	0.971564493136655	-4.9459548821156	-1.31323115620042
"94"	"TOR1AIP2"	0.0649634534071669	12.6487524405831	1.31266417973972	0.190319000426814	0.971564493136655	-5.1804838800236	1.30963600994611
"95"	"MAP3K7"	0.0597998261938684	12.6328585498083	1.30648956070317	0.192397140239896	0.971564493136655	-5.25882798707148	1.30352044741178
"96"	"EBP"	0.0525597164038418	12.5848439380478	1.30303623067077	0.193571913696102	0.971564493136655	-5.35615396150662	1.30008477946859
"97"	"NFKB1"	0.102682753320178	13.2467738762141	1.30044292131331	0.194474349200368	0.971564493136655	-4.86708903852155	1.2974559587859
"98"	"PDHA1"	-0.0675996359158331	12.6760287122712	-1.29571437509408	0.19609230945671	0.971564493136655	-5.15817763931297	-1.29276511425195
"99"	"HDAC6"	-0.0474578272714163	12.5524037757481	-1.2922005873834	0.197292402739445	0.971564493136655	-5.46674162146259	-1.28930405232649
"100"	"VAMP3"	-0.0574388865087056	12.6124090839591	-1.28880091818721	0.198478219229604	0.971564493136655	-5.30996423065925	-1.28589926795354
"101"	"GRHPR"	0.0619449900602449	12.6371695443662	1.2864105669714	0.199301881955059	0.971564493136655	-5.24366238782259	1.28354306526353
"102"	"COPS4"	-0.070619747698309	12.6947839355975	-1.28338687329484	0.200369749396063	0.971564493136655	-5.13270058943138	-1.28049884869006
"103"	"SYK"	-0.062927933800218	12.6483447187593	-1.27435322094271	0.203549852233951	0.971564493136655	-5.23677389234241	-1.27150274297736
"104"	"APEX2"	0.0516569810635884	12.5803958041424	1.27299927011252	0.204021776039507	0.971564493136655	-5.39420339830709	1.27017647332734
"105"	"C8orf33"	0.0883976516682719	12.8652051003006	1.26124187439049	0.208223409352311	0.971564493136655	-4.98993074904359	1.2584656307622
"106"	"LTB"	-0.0873530589049896	13.8596302951989	-1.25072698457403	0.212033205597415	0.971564493136655	-5.01664894153456	-1.24799413346275
"107"	"RPL34"	0.0269038957201613	15.5269648603575	1.24178561334365	0.215309083440335	0.971564493136655	-6.03371422517537	1.23909833532114
"108"	"CACYBP"	-0.086231335383072	12.8667522427256	-1.24003554099713	0.215941257746878	0.971564493136655	-5.01447333733242	-1.23739288829084
"109"	"ITGB1BP1"	-0.0732174053604793	12.7451274636304	-1.23317065233449	0.218501409764085	0.971564493136655	-5.12798828057051	-1.23052275904905
"110"	"PLP2"	0.0875438219810983	13.674906968512	1.23302897327414	0.218557623182893	0.971564493136655	-4.98017626119228	1.23037256207814
"111"	"TGOLN2"	-0.0811335943028832	12.8253023152685	-1.23232279185241	0.218818273262357	0.971564493136655	-5.04543040160608	-1.22967649201066
"112"	"STARD3NL"	0.054971222600347	12.6162140594289	1.22600070867624	0.221175755936819	0.971564493136655	-5.36201652002496	1.2234076750493
"113"	"RALGPS2"	-0.0824172811800124	12.8421941132997	-1.22364675229319	0.222072271512257	0.971564493136655	-5.04323771070518	-1.22103631197852
"114"	"STAP1"	0.061136106116837	12.6587135596801	1.22058820183876	0.223210352017833	0.971564493136655	-5.26523726071556	1.21803584370194
"115"	"IDH3G"	0.0644597068438514	12.6794799873441	1.19129093268022	0.234503258616107	0.971564493136655	-5.24659571333198	1.18883841383596
"116"	"CDKN2AIP"	-0.0518463801746919	12.6100928822855	-1.18816226349859	0.235718931163659	0.971564493136655	-5.44744404515917	-1.18575534464667
"117"	"TRIM4"	-0.0556702091994677	12.6297958125794	-1.18361417026567	0.237512499577674	0.971564493136655	-5.40341677812804	-1.18122714723583
"118"	"AL662844.4"	-0.0556104066379329	12.6251169098093	-1.18252747093792	0.237942476540778	0.971564493136655	-5.39401073932393	-1.18014518357128
"119"	"UGCG"	0.0562045337414699	12.6358620468234	1.17321159550274	0.241651188532248	0.971564493136655	-5.3737534265375	1.17086961921667
"120"	"PDIA6"	-0.0872093632041212	12.9947806279736	-1.17296698626075	0.241749116984281	0.971564493136655	-5.03748537283056	-1.17062606155079
"121"	"TP53BP2"	-0.0579508692224577	12.6518973823787	-1.16446951564698	0.245168487557071	0.971564493136655	-5.35682025905978	-1.16216490409279
"122"	"DENND3"	0.0684882509055205	12.7318696211959	1.16123778246465	0.24647784197402	0.971564493136655	-5.22326329067026	1.15894687081015
"123"	"WDR82"	-0.0621184547267364	12.6898271891025	-1.15519941216968	0.248947267261588	0.971564493136655	-5.29260000566087	-1.15291014580726
"124"	"MRM2"	-0.0561752660696852	12.6507948031446	-1.15124949384147	0.250555757428359	0.971564493136655	-5.36875538150086	-1.1490005413709
"125"	"CD2AP"	-0.0584844235845578	12.6752601926505	-1.15050750685577	0.25086056635312	0.971564493136655	-5.34206013634539	-1.1482616483522
"126"	"AP3B1"	0.0552117548520647	12.6412377295286	1.12842345217882	0.260051997601954	0.971564493136655	-5.40384545369196	1.12626823798374
"127"	"NENF"	-0.0746148967049609	12.8260846593615	-1.12646257812236	0.260879299071812	0.971564493136655	-5.16115265627853	-1.12431527838531
"128"	"PSIP1"	0.077304189608369	12.8431146527968	1.12416413431222	0.261851349599994	0.971564493136655	-5.14789523859728	1.12202608392208
"129"	"COBLL1"	-0.0778815247514016	12.912368106333	-1.1165624168574	0.265097044008074	0.971564493136655	-5.12801719738174	-1.1144246715539
"130"	"CGAS"	0.0605344959463838	12.6920611062395	1.11176711157945	0.267137617626594	0.971564493136655	-5.3318851133991	1.1096784377768
"131"	"TENT5C"	-0.0745405991324866	12.8098603856389	-1.10989180259831	0.267943654392922	0.971564493136655	-5.18620085440891	-1.10781052329313
"132"	"TMED5"	0.0657879042861757	12.7540250474951	1.09022813950618	0.276496574282729	0.971564493136655	-5.26051831095113	1.08822322469403
"133"	"PIGX"	0.0665481994078008	12.750556949838	1.08111394434396	0.280523670088288	0.971564493136655	-5.26907611600681	1.0791437062829
"134"	"ZNF131"	0.0722257884306134	12.844788999486	1.07412855131862	0.283646671322262	0.971564493136655	-5.20017670983322	1.07216334440391
"135"	"ING5"	0.0551250397884703	12.6606857676206	1.0731070235406	0.284094401618848	0.971564493136655	-5.42708886980335	1.07116687798867
"136"	"EIF4E2"	0.0656380944343948	12.7514320415835	1.06988609230609	0.285550422388545	0.971564493136655	-5.27191828311605	1.067933693984
"137"	"PUM3"	0.0647240854249148	12.7656062988633	1.06071739087762	0.289680337240236	0.971564493136655	-5.2716430091325	1.05882313094225
"138"	"CCNL1"	0.0801178290807215	13.1750931902039	1.05678547157372	0.291468499617175	0.971564493136655	-5.12212562913432	1.05490560267742
"139"	"MAP7D1"	-0.0579694006498323	12.7023871193421	-1.04603810644125	0.296404177495296	0.971564493136655	-5.37849781440723	-1.04417554855907
"140"	"TMEM69"	0.0424853133902576	12.5825908245065	1.04576686589458	0.296527279280941	0.971564493136655	-5.63956554114037	1.04390946370227
"141"	"ISY1"	-0.0512313968852676	12.6474627376653	-1.04455129983685	0.297079990665032	0.971564493136655	-5.48740806840191	-1.04271568627433
"142"	"LZTFL1"	-0.039228414633785	12.5635172425885	-1.03866874813904	0.299813518424817	0.971564493136655	-5.72740945109851	-1.03683337494654
"143"	"HNRNPDL"	-0.0727973946255096	13.746118851118	-1.02746969571428	0.305049289470948	0.971564493136655	-5.19352950575919	-1.02566548339194
"144"	"CDC42EP3"	-0.060508869499535	12.7279754407905	-1.02695748822941	0.305291899726879	0.971564493136655	-5.36291346135355	-1.02515109495059
"145"	"PAPOLG"	-0.0378638105402473	12.5666362239536	-1.00276659816098	0.316789931378073	0.971564493136655	-5.75349505498187	-1.00107628057038
"146"	"ANAPC10"	-0.0423299589135078	12.5981167415145	-0.99801778106691	0.319083316728821	0.971564493136655	-5.66967611068788	-0.996343413903531
"147"	"CFAP36"	0.0428736928942739	12.5964560733948	0.994313983062487	0.32087958503006	0.971564493136655	-5.64678997376887	0.992651977914018
"148"	"COX7A2L"	-0.0743576441415258	13.1868445082874	-0.993890837972981	0.321085223820642	0.971564493136655	-5.17523499815625	-0.992230240779296
"149"	"SLC30A9"	0.0397421314673952	12.5774171942432	0.977008361910103	0.329360289787544	0.971564493136655	-5.71259634059444	0.975403214493049
"150"	"IFI6"	-0.0471679452898136	12.6211301617976	-0.973675044805155	0.331019673975209	0.971564493136655	-5.63020154731961	-0.972062062803444
"151"	"SCRN1"	0.0410809480575359	12.597312987869	0.963680589530609	0.335990218399783	0.971564493136655	-5.68718902938143	0.962118228703348
"152"	"ARID4B"	0.0732922248192864	13.2406431243322	0.963482768554889	0.336089270668126	0.971564493136655	-5.19776578454304	0.961921036301096
"153"	"HLA-DMA"	-0.0729294396876916	13.5118655925902	-0.963068380647726	0.336296822832916	0.971564493136655	-5.21700837766839	-0.961507964492734
"154"	"GPM6B"	0.0543728121293159	12.7203549423956	0.95736448078789	0.339162122918469	0.971564493136655	-5.42904582928159	0.955822096092468
"155"	"UQCRQ"	-0.0720044632625157	13.2125434829502	-0.940705021042724	0.347620672241087	0.971564493136655	-5.21736049999343	-0.939214409580143
"156"	"FBXO5"	0.0360271750102342	12.5652120907153	0.933135274962423	0.351508256083886	0.971564493136655	-5.80833705092892	0.931667753948466
"157"	"TFEC"	0.043348890066236	12.621601889379	0.9265148068457	0.354941176138922	0.971564493136655	-5.65790347826459	0.925047545911198
"158"	"TFB1M"	-0.0361074065636603	12.5795404611413	-0.926054778263402	0.355169531546106	0.971564493136655	-5.79023311426358	-0.924608612349952
"159"	"HADHA"	-0.0653529818022829	12.9467417413287	-0.924835600443295	0.355814242431908	0.971564493136655	-5.27164193777974	-0.923370340997061
"160"	"MGST3"	0.0530149658943558	12.7231639493865	0.920564697213311	0.358025001441214	0.971564493136655	-5.4560733247479	0.91913492913969
"161"	"TBRG4"	0.0383984288350305	12.5883677480541	0.919069360325427	0.358814353251274	0.971564493136655	-5.73677621582882	0.91762666434496
"162"	"SLC35A4"	-0.0390606140624356	12.6019480478186	-0.91783555118216	0.359449856656585	0.971564493136655	-5.73807998436823	-0.916413882673129
"163"	"ACAP2"	-0.0606906706487549	12.8050971376831	-0.917354535068153	0.359709539459984	0.971564493136655	-5.36384526371949	-0.915918697099295
"164"	"PDS5A"	0.0466526416081954	12.6516907499886	0.915021595237105	0.360922734005975	0.971564493136655	-5.59154174124295	0.913608242057672
"165"	"DCUN1D1"	-0.0451426669474468	12.6505212536718	-0.913783540857927	0.361571958541902	0.971564493136655	-5.59639038045382	-0.912373834639846
"166"	"DNAJB14"	0.0609154514048373	12.84235776794	0.910445780716088	0.363335932357395	0.971564493136655	-5.33328830935095	0.909026889201172
"167"	"DOCK2"	0.0414764519124219	12.6448718235934	0.899810331809907	0.368950325831458	0.971564493136655	-5.69782012013736	0.898441301455506
"168"	"UFL1"	0.050395255247624	12.7095793353978	0.89871669065164	0.369531753721818	0.971564493136655	-5.50734022567064	0.897350806475637
"169"	"CCZ1"	-0.0539849048449774	12.7783871901591	-0.897337490559577	0.370265813025424	0.971564493136655	-5.4262092674555	-0.895975566361273
"170"	"NTMT1"	-0.0568696223944406	12.7934809845371	-0.896884676744595	0.370516855394132	0.971564493136655	-5.39238013329174	-0.895505634038419
"171"	"CASP8"	-0.0558431964920758	12.7927807496848	-0.89112720199793	0.373591353137035	0.971564493136655	-5.41351319703247	-0.889766360187732
"172"	"STAG2"	0.0601648439543228	12.8544038808583	0.88991984151814	0.374240704364433	0.971564493136655	-5.34544588855663	0.888557939242516
"173"	"TBC1D1"	-0.048643972094473	12.6984167396134	-0.875335329061322	0.382098960659739	0.971564493136655	-5.53815327892344	-0.8740354275845
"174"	"RASGRP3"	-0.0633018766802252	12.9580535783747	-0.874158032745068	0.382738633578638	0.971564493136655	-5.31438719305027	-0.872861389536215
"175"	"DALRD3"	-0.0465620208677594	12.6944460496234	-0.864646048293155	0.387931041076429	0.971564493136655	-5.55526241668882	-0.863375507812705
"176"	"ADPRHL2"	-0.0460705695375461	12.708920322368	-0.862306217764424	0.389221495702199	0.971564493136655	-5.58454554591004	-0.861030044857704
"177"	"PRPF38A"	0.0567772189446879	12.7999086159914	0.86123975393066	0.389810839208325	0.971564493136655	-5.40155911395473	0.859960459196114
"178"	"AAMP"	-0.0553498252439997	12.7806499987494	-0.859348102648972	0.390841703068937	0.971564493136655	-5.43301361957976	-0.85809193009825
"179"	"AIMP1"	-0.0615041044560323	12.927069527974	-0.859248784688791	0.390908672238379	0.971564493136655	-5.34229233762097	-0.85797064638307
"180"	"RBMX"	0.0638386865746301	13.4898529246449	0.858877589829593	0.391100843238565	0.971564493136655	-5.29917565830007	0.857622687431876
"181"	"IRAK2"	-0.0396261519611913	12.6140044560547	-0.856841218129909	0.392229611760795	0.971564493136655	-5.74096243985308	-0.855580948277769
"182"	"NUCKS1"	-0.0622860689154273	12.9876517318438	-0.85188017581551	0.394967111628502	0.971564493136655	-5.32484068761641	-0.850644050546957
"183"	"MAGED2"	-0.0536600283146345	12.7926477166443	-0.85079495309322	0.395568801428717	0.971564493136655	-5.42888683686579	-0.849561721140889
"184"	"ARL6IP6"	-0.0393494674080059	12.6314214100031	-0.836840739738362	0.403355058773268	0.971564493136655	-5.71355035010938	-0.835644264911025
"185"	"MYD88"	0.0404894587648832	12.6341203002844	0.834228449694659	0.404822867174303	0.971564493136655	-5.69175132228792	0.833038764573585
"186"	"PPA2"	0.0439572747860082	12.6780301653739	0.833589230787129	0.405182523399466	0.971564493136655	-5.60350207614882	0.832401202725753
"187"	"LTA"	0.030758063444936	12.5518839751803	0.832357713982992	0.405875976696631	0.971564493136655	-5.93543688082712	0.831172873583119
"188"	"KDM5C"	0.0312721805705938	12.5627477428362	0.828201098022652	0.408221775255106	0.971564493136655	-5.90720833882083	0.827026969838899
"189"	"HLA-DQB1"	0.05075260900109	14.1870146827982	0.825791999347707	0.409585064853265	0.971564493136655	-5.59921778057207	0.824624046832691
"190"	"UBAP2"	0.0317789819036736	12.5742158398727	0.813746542056938	0.416442207945743	0.971564493136655	-5.89185080553855	0.812609107938969
"191"	"ATF6"	0.0472070339461008	12.7326652750997	0.810867524162114	0.418091177641998	0.971564493136655	-5.53163843214175	0.809737296142998
"192"	"CALHM6"	0.0420420362395275	12.6630374761873	0.810712366602026	0.418180154407558	0.971564493136655	-5.67930176461847	0.809582525977492
"193"	"RPL39"	0.0178090491860854	15.4855645113465	0.809951961786577	0.418626826098354	0.971564493136655	-6.44267792092372	0.808805858086872
"194"	"CXCL8"	0.0566146562931217	12.8718552857331	0.805789518068674	0.421017896820985	0.971564493136655	-5.40216058204069	0.804656554584114
